review_id,clean_text,keywords,identified_themes,bank_name,rating
80aa6fcd-465d-457e-a55e-3fd747d894bd,fine,fine,General Feedback,Bank of Abyssinia,5
4081310f-afcd-4c93-a22c-e9bd240129a9,not that much bad,bad,General Feedback,Bank of Abyssinia,3
6f08a7e9-d374-4337-aa1c-929bc4157b1b,when are you going to get rid of this and have a real app that works? by far the worst mobile banking app.,"far bad, real, bad mobile banking, far, bad mobile, mobile banking app, app work, banking app, mobile banking, bad",Mobile Banking Features,Bank of Abyssinia,1
e5e17a9f-1d1b-4f8e-a984-9a43eb48f8bd,nice,nice,General Feedback,Bank of Abyssinia,5
2d52d1a5-525c-4655-b858-e8d0d2e20bc2,why is not letting me access my account. the whole point of this app is for me to gey access to my account without physically being at the bank. i would give it a zero but a one will suffice to get my point accross.,"access account, point, access, account, physically, bank zero, zero, let, bank, app","Account Access Issues, Customer Support, Mobile Banking Features",Bank of Abyssinia,1
ea3d98d4-671c-4ac5-ab1d-f4d9177b1947,it's useless app downgraded.,"useless app, useless, app",Mobile Banking Features,Bank of Abyssinia,1
89d3f60c-c554-4f6d-9436-ec9c80e8565f,wow what amazing,"wow, amazing",General Feedback,Bank of Abyssinia,5
3988392f-8e33-44f3-806b-557e12954c67,love it,love,General Feedback,Bank of Abyssinia,5
27be3e55-033e-4be6-8a72-0815f09f8df7,good,good,General Feedback,Bank of Abyssinia,5
c3a41a6c-cb85-4083-93d4-3bd6a57a339d,lemn embi yilal??,,General Feedback,Bank of Abyssinia,5
ccce0a29-6770-4fbc-b54e-9ecaf0f2cb6b,best,,General Feedback,Bank of Abyssinia,5
c194a70d-aa2b-4775-8da5-bf51d1c51d2a,it doesn't work at all.,work,General Feedback,Bank of Abyssinia,2
06692c6b-978f-4b52-bb83-6c38a11b2822,this app is not available,"app available, available, app",Mobile Banking Features,Bank of Abyssinia,1
800bc191-3aec-4666-9f08-4a393dc8501f,by assessing this you can tell abyssinia bank has no idea what mobile banking is ?,"abyssinia bank, idea, tell, abyssinia, mobile banking, mobile, banking, bank",Mobile Banking Features,Bank of Abyssinia,1
a7888312-64d5-44d6-b708-a6d29b168825,"i will give only one star, because it faced with multiple of problems. 1. the app is not as fast as the other banks app, for e.g like cbe 2. the app asks repeatedly to switch off developer options, even if it is switched off. 3. bank of abyssinia's services are interesting, but they ignored the issues on the app service. 4. most customers gave a complain on the app, but no one accept their complain to fix the issue. 5. lastly, i will not recommend the app unless the issue has been solved asap!!","issue, switch, app, service, like cbe app, ignore, bank app like, switch developer option, switch developer, switch bank","App Reliability & Bugs, Customer Support, Mobile Banking Features",Bank of Abyssinia,1
cd4d09a6-07d1-44e8-9b1e-d990c3b0b70a,good app and helpful,"helpful, good app, good, app","Customer Support, Mobile Banking Features",Bank of Abyssinia,5
126026cc-90c8-4e55-81b4-46c7a87a7d88,good,good,General Feedback,Bank of Abyssinia,5
9bea391b-234f-439d-a844-47d0c839a89a,fast and suitable for the customers.,"suitable, customer, fast","User Interface & Experience, Customer Support",Bank of Abyssinia,5
4b5e8c4c-197d-42c4-bcbf-5765ec02a62b,great,great,General Feedback,Bank of Abyssinia,5
fb9a7444-76cf-4f2d-a8be-72d3009a034c,i was using this app for long time it amazing user friendly ui but the i can't found for get pin button in the app,"app long time, app long, amazing user friendly, amazing user, button, long time, pin, ui, long, user friendly","User Interface & Experience, Transaction Performance, Customer Support",Bank of Abyssinia,3
0fbb5047-8399-4b6f-b063-ddcdeb3e209c,the best of best,"good good, good",General Feedback,Bank of Abyssinia,5
b3df844f-7e31-4b64-a029-381687431ca3,perfect,perfect,General Feedback,Bank of Abyssinia,5
94acd1f3-c7e3-493f-9ded-b1f4186ac41b,thank you,thank,General Feedback,Bank of Abyssinia,5
5055c357-676d-41eb-824d-48f9e78f41e7,like to much,like,General Feedback,Bank of Abyssinia,5
30494702-39d6-493b-be77-d2a0f116ba73,good,good,General Feedback,Bank of Abyssinia,5
1c339143-79e1-4f37-9ea7-398b7844903b,it keeps asking me to turn off developer mode even when dev mode is off. couldn't use it.,"mode, ask turn developer, ask turn, turn developer mode, dev, developer mode, turn developer, ask, turn, developer",General Feedback,Bank of Abyssinia,1
bd70c04c-b85f-47ac-b1e8-db0279790bf8,best,,General Feedback,Bank of Abyssinia,5
9f4f98fc-8a93-414d-9219-f03dbebaf5b0,i love it,love,General Feedback,Bank of Abyssinia,5
46c41e87-0d7a-491b-8641-2c1acdaddea3,horrible customer service and app crashes horrible!!,"horrible, customer service, service app, app crash, customer, crash, service, app","Customer Support, App Reliability & Bugs, Mobile Banking Features",Bank of Abyssinia,1
0a72e292-175c-4f96-be54-991436c22c8e,aadan axmed barkhadle,,General Feedback,Bank of Abyssinia,5
6c01b8b7-76b7-4f56-a822-bdf7674d30a0,it's not app it's very slow ehhhh why don't you upgrade the app it's always zero,"zero, app slow, upgrade, slow, app","Transaction Performance, Mobile Banking Features",Bank of Abyssinia,1
e81c9036-4731-497a-ac35-81dfd3e7f42c,beter,,General Feedback,Bank of Abyssinia,5
06ad47bd-3a6a-45b4-ae10-6dd4170bc254,whenever i try to sign in app close please fixed it out,"sign, app close, close, try, fix, app","Account Access Issues, App Reliability & Bugs, Mobile Banking Features",Bank of Abyssinia,2
7b07593c-a036-477b-b2d4-4e53fdc4c75e,i can't dijitalize my atm in the apollo app on my phone,"apollo, atm, phone, app","Mobile Banking Features, Fees & Charges",Bank of Abyssinia,1
86e6f672-4fd3-41dd-a49b-21e48aef587d,"best app, somehow waiting a few minutes","minute, wait, good app, good, app","Transaction Performance, Mobile Banking Features",Bank of Abyssinia,5
c3b78417-6822-48b0-8c40-6f5f96d0e2b2,always do update and that is annoying,"update annoying, annoying, update",App Reliability & Bugs,Bank of Abyssinia,3
d36c1143-5ada-44f9-a679-c90ac5fd5d5c,sad experience,"sad, experience",General Feedback,Bank of Abyssinia,1
6c922400-a56d-49e6-b5c6-d4bd7f806962,good,good,General Feedback,Bank of Abyssinia,5
63c608e3-85ac-46ab-a948-1ab4a81bd575,i have been using this app for two years.it is amazing.,"amazing, app",Mobile Banking Features,Bank of Abyssinia,5
37f0b34c-355b-425d-975d-04d8b8d3dd55,good,good,General Feedback,Bank of Abyssinia,5
d77a87f6-2a20-4b6b-b7fa-acbb3d19b636,make it easy and convienient to use and perfect for all to high prefrence and choice.,"high, choice, perfect, easy, use",User Interface & Experience,Bank of Abyssinia,3
9b460da8-c607-47ba-89a3-76896c16c1e4,best bank,"good bank, bank, good",General Feedback,Bank of Abyssinia,5
8d82d36e-ff01-40ab-83e7-cdb44af38a8e,the is not functional at all?,functional,Mobile Banking Features,Bank of Abyssinia,2
5e94fa10-612f-4422-8183-00d5050e8d98,this is help full i like ittttt,"help, like",Customer Support,Bank of Abyssinia,5
25b7eec9-d1ef-41be-8bb3-3fd1b1cb8068,"please add language in the apps setting( amharic afan oromo tigniya, and others sometimes bank to bank transfer is not available through time and even if if it is available not reachable it is serious issue","available, oromo, language, set, bank transfer, bank, add, issue, transfer, time","Transaction Performance, App Reliability & Bugs, Mobile Banking Features",Bank of Abyssinia,1
9035f28b-9646-4fe9-80e1-6b6926b0289e,nice app and it's easy to use,"app easy use, app easy, nice app, easy use, easy, nice, use, app","User Interface & Experience, Mobile Banking Features",Bank of Abyssinia,5
cf026bee-94e7-4b9c-8a46-034354f9d171,best banking app in the wworld,"good banking app, good banking, banking app, banking, good, app",Mobile Banking Features,Bank of Abyssinia,5
781ff61a-6f89-4bb1-a455-9b66400b0cd7,thank you boa,"boa, thank",General Feedback,Bank of Abyssinia,5
99172a2f-926c-48be-a1b0-3971b984b6b2,not working on this days,"work day, day, work",App Reliability & Bugs,Bank of Abyssinia,1
b7206c5f-267e-44f1-b044-8f6f9392701d,it's not opening. really frustrating,open,General Feedback,Bank of Abyssinia,1
12f08f68-da19-4974-8086-304a40091d72,very poor proformance,poor,General Feedback,Bank of Abyssinia,1
d5e46c35-6bbf-4ce7-b184-cdc4c1e0eab1,verry amazing app from all ib,"verry, amazing app, amazing, app",Mobile Banking Features,Bank of Abyssinia,5
529fe570-b1aa-48b7-b349-444b98c1fce7,it has good features but sometimes it doesn't work...0,"good feature, feature work, feature, work, good","Transaction Performance, Mobile Banking Features",Bank of Abyssinia,1
49b877c9-5536-4be5-8674-e3ae975fa0ed,"i downloaded the app for the first time while reading other customers reviews and as soon as i installed and opened the app it closes back automatically, what unserious bank, now i uninstalled the app immediately","uninstalle, instal, close automatically, app close automatically, download app, app close, app time, soon, immediately, close","Transaction Performance, Customer Support, App Reliability & Bugs",Bank of Abyssinia,1
06384ab0-33e4-4d40-9ff0-735d46c30c17,good app,"good app, good, app",Mobile Banking Features,Bank of Abyssinia,5
ab512ec6-2eaa-496c-b0a9-ee21a2d810be,aga b girja miss language of admin afaan oromo other itoophiyaa languages,"language, oromo, miss",General Feedback,Bank of Abyssinia,1
7d468428-1ccb-4528-9984-9324db9b9d2b,bro the worst app made by human kind!! as a software engineer it make me so sad seeing enterprise as big as boa make apps like this. it is a disgrace for our country!!,"bad app human, app human, software, sad, human, boa app, app like, country, kind, big",Mobile Banking Features,Bank of Abyssinia,1
1962d1c4-e2c2-4ac7-91b6-b0a75ae11d7a,worst mobile banking app i ever experienced i was blaming other apps but comparing with this they're too much better!!!! it clashes it takes much longer time to login while loading in short it's a complete of trash,"short, time login, app experience, app compare, trash, complete, long time, compare, bad mobile banking, bad mobile","Transaction Performance, Mobile Banking Features, Account Access Issues",Bank of Abyssinia,1
c292d2f8-1e0d-46ae-97f2-f3215a0bdf50,i can't use this app why?,"use app, use, app",Mobile Banking Features,Bank of Abyssinia,5
1cfcfa11-67f5-4315-9f2d-f47ab27f0910,wonderfull app,app,Mobile Banking Features,Bank of Abyssinia,5
df027023-1b65-40e9-b2bf-de6fedc17c5d,almost better compared to cbe where it is not qualified for,"compare, cbe",General Feedback,Bank of Abyssinia,4
73ce76e4-b7a2-4ed8-b6fd-f9b388bdb4a6,what awesome apps. it is very simple to use and more much important apps.,"important app, simple use, app simple, important, awesome, simple, app, use","User Interface & Experience, Mobile Banking Features",Bank of Abyssinia,5
c9f8ff21-b8d1-400f-bb94-c98399a25ad5,"the bug is still there,the app crashes every time i try to log in, especially in old phones like my galaxy a32","crash time, bug app, time try, galaxy, especially, old, app crash, log, bug, phone","Account Access Issues, App Reliability & Bugs, Transaction Performance",Bank of Abyssinia,1
0e5e093a-1cf1-4c49-87ed-046888b8afa9,"decent, but there problems sometimes it says error when i transfer money but infact it transferred because of this bug i transferred 2 times instead of 1 and also we can't transfer money to others telebirr acc we only can to our self boe dev fix this !!!","transfer, transfer money, money, acc, self, say error, decent, transfer money telebirr, dev, instead","App Reliability & Bugs, Transaction Performance",Bank of Abyssinia,3
35ea7b31-46fb-47a7-b9c4-8a5e06161abd,boa greqt ethiopian bank.,"ethiopian bank, ethiopian, boa, bank",General Feedback,Bank of Abyssinia,5
e68af2d6-0770-4110-b3dd-167bb54cd017,improved to be the best,"improve good, improve, good",General Feedback,Bank of Abyssinia,5
7d475f3a-15b4-4e56-ae4b-1fc451749e61,"edit: new bug, app not letting me type in my otp codes. shameful why does this app not allow me to use it while having developer options on? did y'all consider that i might, perhaps, be an actual developer? why am i expected to toggle the option on and off just to bank (restarting my phone when i do)? why is the message labled as somthing that will ""smoothen"" the experience? this is like the most ""security consultant"" thing to implement in an app. please invest in actual security, not this mess.","security, developer, option, mess, restart, type otp, otp code, shameful, invest, use developer","App Reliability & Bugs, Mobile Banking Features, Account Access Issues",Bank of Abyssinia,1
e39414aa-0b2e-4c4d-9a21-8302487cdda4,loved it,love,General Feedback,Bank of Abyssinia,5
26f2b9fc-1707-4e54-b04d-c9915a1e9a54,wonderful,wonderful,General Feedback,Bank of Abyssinia,5
799f010a-f795-4ad7-ba24-b67c4939529e,all worck,,General Feedback,Bank of Abyssinia,5
643f52aa-9981-4dfb-b058-573537f62ce5,good,good,General Feedback,Bank of Abyssinia,5
c5cdb617-4335-491d-89ce-9c1aab9b0b2f,"for anyone who wants to download it, just don't!!!","want, download",General Feedback,Bank of Abyssinia,1
376f374a-f480-46e2-bb4a-90e938ab3a59,there is no speed,speed,Transaction Performance,Bank of Abyssinia,1
5f3f6ba2-4517-48c3-b87d-f58179b8ef73,best,,General Feedback,Bank of Abyssinia,5
6b5a5455-dcd0-4a2a-8cbb-f0deb5706498,i have went to the bank so many times because i couldn't make any transaction i can only see my balance nothing else so what is the point of having mobile banking if i can't make any transaction with it please work in that,"transaction, transaction work, banking transaction, point, balance, mobile banking, time, mobile, banking, work","Transaction Performance, Mobile Banking Features, Fees & Charges",Bank of Abyssinia,1
cd4e2229-6495-42e6-bd2b-3ff710dc9663,good,good,General Feedback,Bank of Abyssinia,5
f1de5d59-8021-423b-a02a-958993f6e85f,great boa,"great boa, boa, great",General Feedback,Bank of Abyssinia,5
1648df61-5880-4d2a-9ec1-c393c9ac474d,"worst app and bank ever u be ashamed, scammer","ashamed, app bank, bad app, bad, bank, app","Mobile Banking Features, Security & Privacy",Bank of Abyssinia,1
b96d31a2-9360-43ab-ba3c-a44b324f8288,considering the fact the bank is huge this app really bad you could do better,"bank huge, app bad, consider, huge, bad, bank, app",Mobile Banking Features,Bank of Abyssinia,1
316aafea-0134-4718-a056-b50a0eacb679,very good,good,General Feedback,Bank of Abyssinia,5
c011e833-112f-4780-9a18-eaf17e5eff57,best app,"good app, good, app",Mobile Banking Features,Bank of Abyssinia,5
34f5b18e-0a79-40bb-94b6-4430d08e0c17,always problematic hardly works,work,App Reliability & Bugs,Bank of Abyssinia,1
e52a6ccb-dc16-472c-84ef-2969c08a9318,"it can't actively on initialization, it says incorrect otp getting the exact otp","otp, incorrect, say",General Feedback,Bank of Abyssinia,1
e9072e9a-76dc-49d1-b423-cb64c4656802,this version is not working for me i cannot even buy card. i cannot send money,"version work, buy, card, send money, version, send, money, work",App Reliability & Bugs,Bank of Abyssinia,1
2ac5df83-d25c-41c5-ae60-64c7a77159c5,good application,"good application, application, good",Mobile Banking Features,Bank of Abyssinia,5
1197ad29-5063-4999-888c-589582754caa,"after activated the application it not allowed to sign , automatically it is turn off in my phone, why ?","sign, activate, automatically, allow, turn, phone, application","Customer Support, Mobile Banking Features",Bank of Abyssinia,1
6eec96bf-b4c9-4dde-9814-059cf54b3f86,it doesn't work period z slowest mobile banking ever i would rather use 815,"period, slow, mobile banking, mobile, use, banking, work","Transaction Performance, Mobile Banking Features",Bank of Abyssinia,1
91372113-f427-4e6d-892a-571e1c40eee6,thank you,thank,General Feedback,Bank of Abyssinia,5
53263f41-9dd6-4165-a24a-a41fda4c390c,good but they don't update enough don't add new things,"good update, thing, add, new, update, good",App Reliability & Bugs,Bank of Abyssinia,3
26ae699c-af0d-458b-baca-d3aac850ac6f,nice,nice,General Feedback,Dashen Bank,5
86d03988-70ec-4dfa-a24c-9fb492fd62d7,why dashen bank workers hidden my atm card it's a big problem to me,"hide, atm card, atm, card, big, problem, dashen bank, dashen, bank","App Reliability & Bugs, Fees & Charges",Dashen Bank,5
971db897-312b-4560-998a-aaf867c9aba0,it's very disappointing fix it as soon as possible not expected from dashin bank fix it,"fix, soon possible, fix soon, bank fix, dashin bank, dashin, soon, disappointing, possible, expect","App Reliability & Bugs, Mobile Banking Features",Dashen Bank,1
0712b546-88dd-4f2b-a977-87ccd827841d,real super up,"real, super",General Feedback,Dashen Bank,5
4eb71bb5-9546-4eb8-9115-35dbb8ec6a84,this app is not working unless you turn off developer mode on your phone. so it takes your rights to just use it.,"turn developer mode, developer mode, right, turn developer, mode, turn, phone, app work, developer, use","App Reliability & Bugs, Mobile Banking Features",Dashen Bank,2
b3a22053-e2b9-47e6-8083-a2e73a7c6bed,after i typed in my password it says successfully logged out ...and goes back to the first page,"type, page, password, log, say","Account Access Issues, Transaction Performance",Bank of Abyssinia,2
8eed1a6d-6902-45fe-abc4-48dcbae22f85,"the app gets a considerable improvements like language , qr scanner and unlimited transfers survice. but boa please do alot on its fastness and convenient when we login and making a transactions.","scanner, survice, make transaction, unlimited, alot, language, qr, login, improvement, convenient","Mobile Banking Features, Transaction Performance, Account Access Issues",Bank of Abyssinia,5
6b86f487-d8b4-4ea3-9e03-704246ff4d62,good,good,General Feedback,Dashen Bank,5
a928485d-6535-4782-8ff5-d4f0d401957a,best of best,"good good, good",General Feedback,Dashen Bank,5
b10d3c9a-d5c8-422c-9bca-82a40310fb5c,it's not work correctly... you must have update it,"work correctly, correctly, update, work",App Reliability & Bugs,Bank of Abyssinia,1
94d9f11f-f866-4439-a91b-c258140070e7,like,like,General Feedback,Bank of Abyssinia,5
cc85c5a4-aa62-4817-b48d-e4fe94daa748,proud by dashen bank,"proud, dashen bank, dashen, bank",General Feedback,Dashen Bank,5
001296eb-c4b1-481a-acbd-efdb9eda67a5,best,,General Feedback,Dashen Bank,5
c7cdf3f1-a374-470d-80be-8d7bc00d360f,it's slow to send otp. it's not reliable. it crushed many times. it needs improvement in many ways,"time need, need improvement, crush, otp, improvement, way, reliable, send, slow, need","Transaction Performance, App Reliability & Bugs",Dashen Bank,1
aa31a976-cb24-4df5-8f7c-6fcb238d9327,"this is the worst mobile banking experience i ve ever had it doesn t work when you need it and it randomly updates itself without warning you can t make transactions whenever you want it s a nightmare for anyone who relies on this as their main banking option especially those with a lot of money in their account i m lucky i m not one of them but still it s infuriating not being able to access your money when you need it."" l","money, need, randomly, main, money account, doesn work, doesn, banking, mobile banking experience, especially","Account Access Issues, Transaction Performance, App Reliability & Bugs",Dashen Bank,1
c23b473c-4144-4bea-98ae-172df77c97b1,"i have experienced on using the app of banks in ethiopia, this dashen sup is like old version of the applications for using. i gave 3 star for it's very low speed while login and processing","sup, low, experience app, old, speed, app bank, login, bank ethiopia, star, version","Transaction Performance, Account Access Issues, Mobile Banking Features",Dashen Bank,3
3b48fff7-6b38-4099-9c7c-cabc1bbbd92b,it just doesn't work...so frustrating,"frustrating, work",General Feedback,Bank of Abyssinia,1
94ef86ef-6437-4c31-96c5-efeb7f32829f,i would have given it a lower if it was possible because it crush so much and it take the bank so long to fix the bug,"long fix, fix bug, low, crush, possible, bug, long, fix, bank",App Reliability & Bugs,Bank of Abyssinia,1
f68ed25c-79db-4a9c-85e7-aaccd1671555,faster bank of abissinya,"abissinya, fast bank, fast, bank",General Feedback,Bank of Abyssinia,5
382fcdf9-c528-46d3-9b20-fd83a4f5d4f2,is really,,General Feedback,Dashen Bank,2
9c142de4-313b-4287-8a61-1ee79e0a290c,slow cumbersome,slow,Transaction Performance,Dashen Bank,3
6474e6df-7925-4e06-a67b-944237843b02,nice,nice,General Feedback,Bank of Abyssinia,5
497345df-10e9-402a-bb96-88e16f8a803d,boa of mobile backing,"boa mobile, boa, mobile",Mobile Banking Features,Bank of Abyssinia,5
87355423-1404-4beb-b08d-7cad5d4b4f08,"i had a disappointing experience with dashen bank's super up service. the app is very slow and takes forever to load during transactions, which is incredibly frustrating. additionally, it doesn't generate receipts for any transactions, making it difficult to keep track of my expenses. i also reached out to customer support, but the response time was longer than expected. overall, i was hoping for a better experience, but i find the service lacking and in need of improvement.","experience, transaction, service, reach, track, customer support, expense, response time, experience dashen, service app","Customer Support, Transaction Performance, Mobile Banking Features",Dashen Bank,2
152c96b7-b5f2-4b29-9812-ff59d9464615,best,,General Feedback,Bank of Abyssinia,5
1048668b-fdd7-488f-bd6b-83f3586915eb,it is very good app,"good app, good, app",Mobile Banking Features,Dashen Bank,5
3371e672-aa09-45c0-9ae6-ec3d4e3e827a,"the app is not working properly, i have been using it.","app work properly, work properly, properly, app work, work, app","App Reliability & Bugs, Mobile Banking Features",Dashen Bank,1
2979e41b-2997-44da-82a6-fb8f9040841b,it's samart,,General Feedback,Dashen Bank,5
527633dc-326a-40d3-8f50-663f5a355aee,great boa,"great boa, boa, great",General Feedback,Bank of Abyssinia,5
0096a509-2709-4211-b0f4-626d3d6a8dbb,it's bad for the connection and too many days are it that not working,"day work, connection, day, bad, work",App Reliability & Bugs,Dashen Bank,1
a7b719d1-4b74-4a60-b7ed-19b62e900168,the app is very backward and doesn't always work if it works three hours out of 24 hours it's great,"hour, 24, work, great, app",Mobile Banking Features,Dashen Bank,1
71670dbe-1de7-4384-822f-cc47f95185d8,so far so good their in person customer service is amazing,"far good, customer service, person, far, customer, amazing, service, good",Customer Support,Dashen Bank,5
e7057ab4-ff08-40bd-8c50-1d67ce4f5058,"the dashen super app delivers a remarkably fast, highly secure, and exceptionally user-friendly experience, establishing it as a leading application in its category.keep it up and stay ahead dashen bank.","dashen, stay, highly secure, user friendly experience, friendly experience, lead, deliver, highly, ahead, dashen super app","Customer Support, Mobile Banking Features, Security & Privacy",Dashen Bank,5
ecc1b4fd-4cdc-45bb-b155-35203c067a70,nice,nice,General Feedback,Dashen Bank,5
3a2fe98e-b06a-410c-92c0-16c20162d8ea,nic app,"nic, app",Mobile Banking Features,Dashen Bank,5
d5552347-d7f6-4f91-ae8c-c33d16d0a8d3,"feature-rich? absolutely. but the speed? painfully slow. seriously, is it communicating with a server on mars or something?","rich, seriously, communicate, painfully slow, painfully, absolutely, server, speed, slow, feature","Transaction Performance, Mobile Banking Features",Dashen Bank,5
9c8e9014-e437-4cb0-93f3-e0b2c0e9e38a,good,good,General Feedback,Dashen Bank,5
1d457104-9dca-4518-9217-003ed78f3710,nice app ever,"nice app, nice, app",Mobile Banking Features,Dashen Bank,5
512f1e9d-8f80-4004-99b4-2baf41c10a81,nice app,"nice app, nice, app",Mobile Banking Features,Dashen Bank,5
56788d9a-6194-40ce-b282-30c541eec4cf,yideg,,General Feedback,Bank of Abyssinia,1
3271d45f-2900-41b6-878c-669ac563e60a,it keeps showing this pop up to turn off developer options even tho it's off! i had to turn on and then off to make it work! this is a horrible experience and needs a fix asap! plus kinda slow.,"turn, kinda, plus, horrible, fix asap, asap, turn developer option, turn developer, developer option, developer","Transaction Performance, App Reliability & Bugs",Bank of Abyssinia,1
79fabd48-7d9f-4be6-b0d2-ab35cec736eb,fast best app,"fast, good app, good, app",Mobile Banking Features,Dashen Bank,5
1806822b-7539-4ec1-bb6e-52d6a9786ee0,waw no idea the best app.,"waw, idea, good app, good, app",Mobile Banking Features,Dashen Bank,5
e523c50a-6f8f-4653-ad4d-5122ef8ddb9a,best,,General Feedback,Bank of Abyssinia,2
bb34576e-1e17-471d-8f3d-aff3c95abc6c,good,good,General Feedback,Dashen Bank,5
8a4d9c01-9e5a-4732-a8ab-9341930b30c8,"the app isn't working after it asked me the password it starts loading, but it doesn't open","ask password, start, password, ask, load, app work, open, work, app","Account Access Issues, Mobile Banking Features",Bank of Abyssinia,3
7ec853c5-737f-4ffe-b35b-069674bb88a8,this is what we call banking app. as professional i want banking app as simple as this and an app rich of features that align with my lifestyle.,"banking app, rich, app professional, banking, professional, app simple, lifestyle, app, want, simple","Customer Support, Mobile Banking Features, User Interface & Experience",Dashen Bank,5
f1d0d6cf-8d40-4ff9-99d5-3225c4efd6b9,"dashen bank super app is the most suitable, reliable, and fast digital banking system.","app suitable, suitable, bank super app, digital banking, dashen bank super, bank super, reliable, digital, super app, dashen bank","Mobile Banking Features, User Interface & Experience, App Reliability & Bugs",Dashen Bank,5
62ff3224-447a-4021-9b69-69faade17181,one of the best digital platforms i ve used from smooth transactions to a seamless shopping experie,"platform ve smooth, platform ve, ve smooth transaction, ve smooth, digital platform ve, transaction seamless, smooth transaction seamless, seamless shopping, transaction seamless shopping, good digital platform","Transaction Performance, Mobile Banking Features",Dashen Bank,5
6c78dd1a-b338-4892-8821-27329e6a37cb,"one app for everything! i can shop, manage my bank account , and do so much more . truly a super app","manage bank account, manage bank, truly super app, truly super, shop, bank account, manage, truly, account, super app","Account Access Issues, Mobile Banking Features",Dashen Bank,5
65fbea88-9893-412a-adf2-7bde81ea0d0f,super easy to use and fast transaction.,"easy use fast, use fast, fast transaction, super easy use, super easy, easy use, transaction, super, easy, fast","Transaction Performance, User Interface & Experience",Dashen Bank,5
f3f97b40-b273-44a0-afb9-1d393132be8d,i have an incredible experience with dashen super app what an amazing platform is it keep pioneering in technological advancement,"technological, super app amazing, pioneer, technological advancement, experience dashen, app amazing, advancement, incredible, platform, dashen super app",Mobile Banking Features,Dashen Bank,5
4515e0fb-53a8-4310-8734-084b884ed005,"i can't recommend the dashen super app enough! this app is truly a game changer for anyone looking for a seamless and efficient way to manage their daily life. it combines multiple essential services into one easy-to-use platform, saving time and simplifying tasks the user interface is modern, intuitive, and super responsive, making navigation a breeze. whether it's banking, payment services, or accessing lifestyle features, everything is just a few clicks away!!","service, super, app app, responsive, essential service, truly game changer, truly game, use platform, look seamless, super app app","User Interface & Experience, Transaction Performance, Mobile Banking Features",Dashen Bank,5
876f0ee8-c6e9-437e-9a56-bf00083a0319,"the very easy, secured, fast and multifunctional dashen supper application i ever seen. dashen really one steps ahead!!!","dashen, dashen step ahead, dashen step, application dashen, secured, dashen supper, step ahead, supper, ahead, step","Mobile Banking Features, User Interface & Experience, Security & Privacy",Dashen Bank,5
31eddf1f-9725-472b-b29a-53377dac71ca,"it is,really super because of its unique offerings to individuals and businesses.it is a secure ux first app intended to cater comprehensive digital meeds.i am also happy to know that dashen is considering to make the app more inclusive by lowering the mobile version requirements .","inclusive, comprehensive, requirement, unique, ux, consider, happy, know, version, digital","Mobile Banking Features, User Interface & Experience, Security & Privacy",Dashen Bank,5
650cfa8e-a81f-4f2e-bfbf-8f7fa6996872,"dashen superapp the ultimate all-in-one solution! from banking and shopping to bill payments, everything you need is right at your fingertips. life just got a whole lot easier!","payment need, fingertip, ultimate, shop, dashen superapp, solution, right, superapp, life, lot","Transaction Performance, Mobile Banking Features",Dashen Bank,5
1e865933-282f-4ea1-98f5-98c08d95a40f,wawwwww what nice super app !!keep it up dashen bank !!,"super app dashen, app dashen bank, app dashen, super app, dashen bank, super, nice, dashen, bank, app",Mobile Banking Features,Dashen Bank,5
70e43e76-a4ca-4e15-b690-93a34a5bf675,the user experience is seamless and everything just works perfectly right out of the box i can t believe how much time and effort it saves me every day,"experience seamless, effort, perfectly, believe, work perfectly, user experience, right, save, seamless, day",Transaction Performance,Dashen Bank,5
83b92800-2bb0-47d6-8d64-b3409c428817,very convenient,convenient,General Feedback,Dashen Bank,5
d66a2f21-49a4-4434-9e4e-2e6ce9b28307,thanks again,thank,General Feedback,Dashen Bank,5
5145d0cf-0bf3-4b48-9c11-46819cd06bcd,one of the best digital platforms i ve used from smooth transactions to a seamless shopping experience highly recommended,"seamless shopping experience, shopping experience highly, shopping experience, platform ve, ve smooth transaction, ve smooth, platform ve smooth, digital platform ve, transaction seamless shopping, transaction seamless","Transaction Performance, Mobile Banking Features",Dashen Bank,5
dd0238ce-336d-4dac-832c-8d01f44faf0a,easy to use and has many options. it is the best financial app i have ever used.,"good financial app, good financial, financial app, financial, easy use, option, easy, use, good, app","User Interface & Experience, Mobile Banking Features",Dashen Bank,5
9057ebb4-b1dd-4df9-a0d3-9ead5360b9c9,dashen super app is a game- changer it s fast user- friendly and packed with features that make everyday banking and transactions super convenient i love how everything i need from mobile banking to utility payments is all in one place the interface is clean and everything works smoothly definitely one of the best apps out there highly recommended,"super, app highly, changer fast, user friendly pack, convenient love, super convenient love, fast user, fast user friendly, friendly pack, work smoothly","Mobile Banking Features, Transaction Performance, User Interface & Experience",Dashen Bank,5
9937695e-7675-41d4-a60d-2fee72cb4b3c,a proudly ethiopia innovation that delivers beyond expectations. the marketplace feature is a big win for local shoppers bnd sellers,"local shopper, innovation deliver expectation, proudly ethiopia innovation, proudly ethiopia, win local shopper, win local, marketplace feature big, shopper, feature big win, feature big",Mobile Banking Features,Dashen Bank,5
